feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
RHAMCAT.PWY..L.rhamnose.degradation.I.unclassified	BMI	BMI	-0.0271820245834734	0.00852927903903025	952	590	0.00148512795704808	0.0142270001195092
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis	study_condition	T2D	0.379168847604755	0.119053487700654	952	310	0.00149555593266957	0.0142952697316981
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens	study_condition	T2D	-0.779654823267817	0.244786365367503	952	423	0.00149463312554138	0.0142952697316981
PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0358807905610288	0.0112686145095059	952	722	0.00149927310088662	0.0143093694495052
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0328364729978398	0.0103158471426012	952	656	0.00150453575083851	0.0143093694495052
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	BMI	BMI	-0.0212521899267148	0.00667753214925085	952	773	0.0015069451429502	0.0143093694495052
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	BMI	BMI	-0.0212521899267148	0.00667753214925085	952	773	0.0015069451429502	0.0143093694495052
HSERMETANA.PWY..L.methionine.biosynthesis.III.unclassified	BMI	BMI	-0.0211940019960916	0.00665655915353587	952	832	0.00150033683138475	0.0143093694495052
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri	BMI	BMI	0.033200768804095	0.0104304252315171	952	313	0.0015047421825469	0.0143093694495052
TRPSYN.PWY..L.tryptophan.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza	study_condition	T2D	-0.430129833780406	0.135165741041997	952	214	0.00150901249601263	0.0143133058219818
VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_caccae	BMI	BMI	-0.0376997497413649	0.0118535300351965	952	482	0.00151818281274525	0.0143374734551514
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	study_condition	T2D	-0.462735473277401	0.145486748208078	952	464	0.00151747708478635	0.0143374734551514
PWY.4041...gamma..glutamyl.cycle	study_condition	T2D	0.55837409825455	0.175551502923518	952	805	0.00151704622464253	0.0143374734551514
PWY.6700..queuosine.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	study_condition	T2D	0.459573461639212	0.144496286378725	952	226	0.00151789836013447	0.0143374734551514
PWY.6892..thiazole.biosynthesis.I..E..coli.	study_condition	T2D	0.252393737104606	0.0793826902440416	952	920	0.00152342914406932	0.0143713468274949
PWY.2942..L.lysine.biosynthesis.III	BMI	BMI	0.00388712740809947	0.00122831661741338	952	949	0.00160252965519685	0.0151010955538681
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..unclassified	BMI	BMI	-0.0169513288621123	0.00535805532441222	952	905	0.00160737534003651	0.015130293961648
UNINTEGRATED.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	study_condition	T2D	-0.581954686475426	0.184124021688732	952	622	0.00162407824208801	0.015224513449314
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.unclassified	BMI	BMI	-0.0170559963905901	0.00539643329300327	952	910	0.00162441690844874	0.015224513449314
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.unclassified	BMI	BMI	-0.0170559963905901	0.00539643329300327	952	910	0.00162441690844874	0.015224513449314
HISTSYN.PWY..L.histidine.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis	BMI	BMI	-0.0318391016780368	0.010071715466339	952	198	0.00162092369659009	0.015224513449314
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Eubacterium.s__Eubacterium_eligens	study_condition	T2D	-0.524489407270794	0.166074281749299	952	230	0.00163795252915594	0.0153347771918816
CALVIN.PWY..Calvin.Benson.Bassham.cycle.g__Eubacterium.s__Eubacterium_eligens	study_condition	T2D	-0.542233718527031	0.171788211680128	952	247	0.00164772737051719	0.0154060234580394
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72	age_category	senior	0.546582714523179	0.173179710161888	952	274	0.00164912052489636	0.0154060234580394
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..unclassified	study_condition	T2D	-0.416511909898251	0.132078171049302	952	880	0.00166391403321382	0.0155274736289135
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..unclassified	BMI	BMI	-0.0210463057091039	0.00667534168145331	952	880	0.00166776810841755	0.0155466865650118
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72	age_category	senior	0.53790460959062	0.17065665235485	952	331	0.00167271234151342	0.0155760095457057
ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_caccae	study_condition	T2D	0.330244702888505	0.104838434048632	952	224	0.00168371435827838	0.0156616179835562
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Alistipes.s__Alistipes_finegoldii	BMI	BMI	-0.0214631030030389	0.00681579653364741	952	200	0.00168949030231686	0.015698482852
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Alistipes.s__Alistipes_finegoldii	BMI	BMI	-0.0232751982827826	0.0073961580761617	952	260	0.00170150035972685	0.0157931330281185
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.555055976669777	0.176404985847147	952	283	0.00170405869339226	0.0157999446303822
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Bacteroides.s__Bacteroides_cellulosilyticus	BMI	BMI	-0.0301923737230259	0.00960242756082038	952	229	0.00171703783191876	0.0159032594913545
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_cellulosilyticus	BMI	BMI	-0.0309653070707838	0.00985815063095707	952	199	0.00173545978972203	0.0160395750042612
PWY.6151..S.adenosyl.L.methionine.cycle.I	study_condition	T2D	-0.103575927564224	0.0329727843682736	952	951	0.00173447320248026	0.0160395750042612
PWY.1042..glycolysis.IV..plant.cytosol..g__Prevotella.s__Prevotella_copri	BMI	BMI	0.0285296111909788	0.00908398575633474	952	312	0.00173802866800295	0.0160461921800699
PWY.6700..queuosine.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza	study_condition	T2D	-0.437102805858179	0.139233860411674	952	258	0.00174571497099537	0.0160828634561914
GLUTORN.PWY..L.ornithine.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza	study_condition	T2D	-0.570957264519104	0.181856008387956	952	264	0.00174412933778863	0.0160828634561914
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Eubacterium.s__Eubacterium_eligens	study_condition	T2D	-0.568030788556249	0.180966981212771	952	313	0.00174853803306619	0.0160917527803966
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Eubacterium.s__Eubacterium_eligens_CAG_72	age_category	senior	0.488114846020686	0.155621776898006	952	252	0.00176227656651562	0.0162009714076702
PWY0.1296..purine.ribonucleosides.degradation.g__Eubacterium.s__Eubacterium_eligens_CAG_72	age_category	senior	0.734484380641547	0.234235349491271	952	353	0.00176750255925084	0.0162145891558392
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Eubacterium.s__Eubacterium_eligens	study_condition	T2D	-0.602131577036046	0.192008588951676	952	354	0.00176575428258637	0.0162145891558392
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.708503252436939	0.226078431511747	952	297	0.00177818213982364	0.016278073288449
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.708503252436939	0.226078431511747	952	297	0.00177818213982364	0.016278073288449
PWY.1042..glycolysis.IV..plant.cytosol..g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.676206439240673	0.215952635081421	952	297	0.00179390063274494	0.0164046245824406
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Eubacterium.s__Eubacterium_eligens_CAG_72	age_category	senior	0.582941099666089	0.186312747519523	952	268	0.00180871383573135	0.0165226390479257
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis	BMI	BMI	-0.0186946243685615	0.00597608287581101	952	194	0.0018123142573795	0.0165380837396275
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Bacteroides.s__Bacteroides_cellulosilyticus	BMI	BMI	-0.0335629247701483	0.0107370302638126	952	216	0.00182662534647401	0.0166336230288801
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Bacteroides.s__Bacteroides_cellulosilyticus	BMI	BMI	-0.0335629247701483	0.0107370302638126	952	216	0.00182662534647401	0.0166336230288801
PWY.1042..glycolysis.IV..plant.cytosol..g__Alistipes.s__Alistipes_putredinis	BMI	BMI	-0.0253278341360986	0.00810478886025801	952	383	0.001831908804874	0.0166467263905654
PWY.5686..UMP.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72	age_category	senior	0.730136021161015	0.233636937665198	952	339	0.00183164620110254	0.0166467263905654
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis.unclassified	study_condition	T2D	-0.391307665570555	0.125287664635929	952	853	0.00184285929403243	0.0167286808032714
P42.PWY..incomplete.reductive.TCA.cycle	study_condition	T2D	0.619817683899759	0.198666460355352	952	604	0.00186393325636442	0.0168873863098866
PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II	study_condition	T2D	0.468906730253585	0.150303566414536	952	344	0.00186493348713104	0.0168873863098866
GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	study_condition	T2D	0.363672814441827	0.11657934917479	952	206	0.00186619269036507	0.0168873863098866
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72	study_condition	T2D	-0.47636468131933	0.152727736436616	952	246	0.00186923770528105	0.0168972844757139
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Lachnospira.s__Lachnospira_pectinoschiza	study_condition	T2D	-0.523472019236532	0.167967097339368	952	223	0.00188518380346558	0.0170059288937624
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Lachnospira.s__Lachnospira_pectinoschiza	study_condition	T2D	-0.523472019236532	0.167967097339368	952	223	0.00188518380346558	0.0170059288937624
PWY.1042..glycolysis.IV..plant.cytosol..g__Faecalibacterium.s__Faecalibacterium_prausnitzii	BMI	BMI	-0.0228659446575313	0.00734147729584786	952	744	0.00189718393983706	0.0170963714037346
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Barnesiella.s__Barnesiella_intestinihominis	BMI	BMI	-0.0333468962299315	0.0107117780449315	952	249	0.00190687429536586	0.0171480076821063
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis	BMI	BMI	-0.0333468962299315	0.0107117780449315	952	249	0.00190687429536586	0.0171480076821063
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0343856500980914	0.0110571130851015	952	654	0.00192798174133423	0.0173198359750565
COA.PWY..coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0317567330870646	0.0102203555039215	952	703	0.001944958421873	0.0174542382729743
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	BMI	BMI	-0.0213234337889478	0.00686372869603502	952	746	0.00194835209307196	0.0174665932981399
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Lachnospira.s__Lachnospira_pectinoschiza	study_condition	T2D	-0.662354430139412	0.21323928474551	952	233	0.00195179838903933	0.0174793940528238
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Bacteroides.s__Bacteroides_cellulosilyticus	BMI	BMI	-0.0323720338905215	0.0104229812191021	952	230	0.00195391132989718	0.0174802397901959
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Alistipes.s__Alistipes_putredinis_CAG_67	BMI	BMI	-0.0204139201512963	0.00657421498561239	952	318	0.00195838310101286	0.0175021647624059
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Eubacterium.s__Eubacterium_eligens_CAG_72	age_category	senior	0.883124926653205	0.284651924418127	952	450	0.00197599597704109	0.0176231979002841
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72	age_category	senior	0.883124926653205	0.284651924418127	952	450	0.00197599597704109	0.0176231979002841
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii	BMI	BMI	-0.0250239347532839	0.00806975627681904	952	275	0.00198606404502372	0.0176673694762441
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Alistipes.s__Alistipes_finegoldii	BMI	BMI	-0.0250239347532839	0.00806975627681904	952	275	0.00198606404502372	0.0176673694762441
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.478424065239338	0.154290445501789	952	593	0.00198706903809027	0.0176673694762441
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.655871026051402	0.211548141265508	952	313	0.00199014169632039	0.0176765406052662
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	study_condition	T2D	-0.450692966146885	0.145430030328303	952	464	0.00199882507574799	0.0177280613739252
TRPSYN.PWY..L.tryptophan.biosynthesis.g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.539435307540608	0.174075679180131	952	272	0.00200003648525692	0.0177280613739252
PWY.6609..adenine.and.adenosine.salvage.III.g__Alistipes.s__Alistipes_finegoldii	BMI	BMI	-0.0273945273665245	0.0088439556374929	952	303	0.00200882556697278	0.0177431816173223
PWY.6936..seleno.amino.acid.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0340760955397287	0.010999583156002	952	695	0.00200613106539018	0.0177431816173223
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72	age_category	senior	0.852260212352492	0.275181363774165	952	414	0.00201189277993695	0.0177431816173223
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.651014436397187	0.210120934403234	952	399	0.00200385243265375	0.0177431816173223
PWY.2942..L.lysine.biosynthesis.III.g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.470070849130403	0.151779138584287	952	275	0.00201198664528989	0.0177431816173223
PWY.6737..starch.degradation.V.g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.533709199542538	0.172484517872529	952	318	0.00203106538296881	0.0178932108001118
ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.unclassified	study_condition	T2D	0.549824590251643	0.177759179668072	952	305	0.00203892156022022	0.017944167389743
PWY.1861..formaldehyde.assimilation.II..RuMP.Cycle.	study_condition	T2D	0.46793431448852	0.151324143052196	952	310	0.00204452008625902	0.0179751715198001
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0334403983552702	0.0108185499303347	952	627	0.00205299542460577	0.018031379692785
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Eubacterium.s__Eubacterium_eligens_CAG_72	study_condition	T2D	-0.462446952177751	0.149646255388253	952	301	0.00205817996914432	0.0180586003371731
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Alistipes.s__Alistipes_putredinis	BMI	BMI	-0.0319498945026383	0.0103421587031033	952	350	0.0020649173484235	0.0180993767584489
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	study_condition	T2D	-0.441200624021731	0.142862077767177	952	486	0.00207173358609692	0.0181407612291197
PWY.5973..cis.vaccenate.biosynthesis.g__Alistipes.s__Alistipes_finegoldii	BMI	BMI	-0.0292600519514357	0.00947961113540449	952	282	0.00208327281002335	0.0182230176971829
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Faecalibacterium.s__Faecalibacterium_prausnitzii	BMI	BMI	-0.0316373980712275	0.0102508061601424	952	762	0.00208533608982774	0.0182230176971829
PWY.2942..L.lysine.biosynthesis.III.unclassified	BMI	BMI	-0.0195100268824387	0.00632247205101905	952	879	0.0020888807503174	0.0182355920340209
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0290392815792237	0.00941154507627083	952	691	0.00209115509091384	0.0182370625249888
PWY.7234..inosine.5..phosphate.biosynthesis.III.g__Alistipes.s__Alistipes_finegoldii	BMI	BMI	-0.022350476406077	0.00724692420976069	952	231	0.0021006620754649	0.0183015428305091
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae	study_condition	T2D	0.608980698781997	0.197486195917052	952	275	0.00210395439151091	0.0183118040507382
GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	BMI	BMI	-0.0220760479703636	0.00716144343119902	952	447	0.0021112224467486	0.0183566128402037
PWY.3841..folate.transformations.II.g__Alistipes.s__Alistipes_putredinis_CAG_67	BMI	BMI	-0.0340890320308739	0.0110609098267992	952	408	0.00211605921519001	0.0183802134438771
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Alistipes.s__Alistipes_putredinis	BMI	BMI	-0.0256139106846553	0.00831293053969092	952	393	0.00212116189941739	0.0184060741973493
PWY.5030..L.histidine.degradation.III.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0296004867180368	0.00960973137499649	952	731	0.00212788235533589	0.0184459071043131
PWY.5030..L.histidine.degradation.III	gender	male	-0.271384080061269	0.0881250965905864	952	922	0.00213304684573672	0.01847218568408
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Lachnospira.s__Lachnospira_pectinoschiza	study_condition	T2D	-0.438955146661196	0.142575514717714	952	260	0.00213856017345292	0.0185014296724299
PWY.5686..UMP.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0304204958139752	0.0098862356884678	952	682	0.00215067133758111	0.0185876385064396
