"Species","Pathway","rho","p","FDR"
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis.unclassified",-0.0963181722072289,0.00293119166356916,0.00646288036082934
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY..coenzyme.A.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.838497276982964,9.87686063232174e-253,6.54422827569216e-251
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6609..adenine.and.adenosine.salvage.III.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.830341498669322,1.75664732145029e-243,1.09992683313215e-241
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza",0.12117054421024,0.000178562709648825,0.000500398513151529
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.1042..glycolysis.IV..plant.cytosol..g__Bacteroides.s__Bacteroides_caccae",-0.091854312622801,0.00456262286538342,0.00962439815120992
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5686..UMP.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.254253829784643,1.64116077909657e-15,1.3457961546318e-14
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Eubacterium.s__Eubacterium_eligens",0.357803826580573,3.94473418714228e-30,6.06556975729279e-29
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY..coenzyme.A.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens",0.340449726489141,2.91242635966704e-27,4.21503738677468e-26
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.894885606149279,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Lachnospira.s__Lachnospira_pectinoschiza",0.104898152768933,0.0011899695869566,0.00284397112328649
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.292739649371088,2.88187679018912e-20,3.05828054711916e-19
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.892772663026667,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","FASYN.ELONG.PWY..fatty.acid.elongation....saturated.unclassified",-0.11555569852498,0.000353315140760778,0.000937082267802349
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Eubacterium.s__Eubacterium_sp_CAG_180",0.101129341763762,0.00178284326163302,0.00411204899622977
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.2723..trehalose.degradation.V.unclassified",-0.183151456135843,1.25682144471122e-08,6.33486681717374e-08
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_caccae",-0.113954180815901,0.000426915562657199,0.00111237358317987
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWYG.321..mycolate.biosynthesis.unclassified",-0.131437866172514,4.74630150814908e-05,0.000146555430909989
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis.unclassified",-0.0962393132399015,0.00295465783250999,0.00650989363557007
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6703..preQ0.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.364662393041038,2.58402287528981e-31,4.11568888205032e-30
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5304..superpathway.of.sulfur.oxidation..Acidianus.ambivalens.",0.255400403667068,1.21433242610249e-15,1.0034626365539e-14
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","VALSYN.PWY..L.valine.biosynthesis.g__Gemmiger.s__Gemmiger_formicilis",0.42109448895736,3.31930119531966e-42,6.9042222693972e-41
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6305..putrescine.biosynthesis.IV.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.870205384777122,2.61538624352926e-294,2.70766776950833e-292
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Eubacterium.s__Eubacterium_eligens",0.335230884240523,1.95889059762724e-26,2.74772483289961e-25
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis",-0.171073463017324,1.09236868259149e-07,4.94633443476631e-07
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis",-0.171073463017324,1.09236868259149e-07,4.94633443476631e-07
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PENTOSE.P.PWY..pentose.phosphate.pathway.g__Parabacteroides.s__Parabacteroides_distasonis",-0.280754672429075,1.05289224209931e-18,1.03254841460127e-17
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.779930671979987,1.50609279719683e-195,6.32316056629571e-194
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.779930671979987,1.50609279719683e-195,6.32316056629571e-194
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens",0.37940964855759,5.85957440371941e-34,9.95963668005329e-33
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","GLUTORN.PWY..L.ornithine.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.866155709711663,2.04355638778156e-288,2.02367613813955e-286
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6936..seleno.amino.acid.biosynthesis.g__Eubacterium.s__Eubacterium_eligens",0.338375675582602,6.23903312380838e-27,8.94425039723938e-26
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Eubacterium.s__Eubacterium_eligens",0.319584417776343,4.78503770519643e-24,6.1400121145341e-23
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6936..seleno.amino.acid.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza",0.0946484647424294,0.00346611719604217,0.00750429199490072
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.90499883244254,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.90499883244254,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1061..superpathway.of.L.alanine.biosynthesis",0.0866280921956928,0.00748667910478326,0.015010429133831
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",-0.163062132811716,4.22605157922074e-07,1.76612123451791e-06
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY..coenzyme.A.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",-0.261368423769432,2.47094944119449e-16,2.12173278831314e-15
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6168..flavin.biosynthesis.III..fungi..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.782687488599206,7.85348712304289e-198,3.36702091456387e-196
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_caccae",-0.113846098897075,0.000432365030542412,0.00112512471029895
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.839470935954904,7.17635954281214e-254,4.84297952702148e-252
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Lachnospira.s__Lachnospira_pectinoschiza",0.102262142866789,0.00158101123908076,0.00369044399017302
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6608..guanosine.nucleotides.degradation.III",-0.187464876673032,5.60013391177616e-09,2.92629882438983e-08
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","HISTSYN.PWY..L.histidine.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.795178063947941,1.30958763783207e-208,6.19792112959431e-207
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",-0.27136385434041,1.56538987549299e-17,1.43259512412646e-16
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.262650221974135,1.7459212288646e-16,1.51056176216249e-15
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_caccae",-0.0984799720966705,0.00235047034657969,0.00530774385910798
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Parabacteroides.s__Parabacteroides_distasonis",-0.272203267082893,1.23504971484104e-17,1.13791974579124e-16
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Lachnospira.s__Lachnospira_pectinoschiza",0.0967474634802892,0.00280639920558854,0.00621933835137787
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Bacteroides.s__Bacteroides_fragilis",-0.16999748728064,1.31495841910698e-07,5.89273422394203e-07
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.1042..glycolysis.IV..plant.cytosol..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.872888083641816,2.53196101925822e-298,2.68225940301768e-296
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.334005533759956,3.04838431075942e-26,4.26282505958153e-25
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae",-0.100390719128286,0.00192690371372189,0.00441470043602748
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..g__Lachnospira.s__Lachnospira_pectinoschiza",0.0921429940098399,0.00443632651814679,0.00938733079632478
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","TRNA.CHARGING.PWY..tRNA.charging.g__Parabacteroides.s__Parabacteroides_distasonis",-0.279751103792287,1.41198458270619e-18,1.37581663537377e-17
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_caccae",-0.118025773772156,0.00026264443496769,0.000712785857841269
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6609..adenine.and.adenosine.salvage.III.g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.324620587342697,8.44255629726296e-25,1.12040654255228e-23
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5097..L.lysine.biosynthesis.VI.g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.346127663840101,3.51208056202577e-28,5.19428733122335e-27
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae",-0.0916616981342488,0.00464868970195654,0.00978781777898661
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Eubacterium.s__Eubacterium_eligens",0.33603392123561,1.4644417869333e-26,2.06529363774859e-25
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate..g__Eubacterium.s__Eubacterium_eligens",0.300620555781239,2.4582184271923e-21,2.73283697143813e-20
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",-0.259989587948109,3.5826270559878e-16,3.03906180573341e-15
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",-0.161843232892875,5.16278910573864e-07,2.13106454492754e-06
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Gemmiger.s__Gemmiger_formicilis",0.2801031073991,1.27405308438475e-18,1.24407938105973e-17
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","FUCCAT.PWY..fucose.degradation.unclassified",-0.204269870093277,1.99719362158352e-10,1.18228931055469e-09
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.337840678601716,7.58674180030289e-27,1.08082894717216e-25
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7199..pyrimidine.deoxyribonucleosides.salvage.unclassified",0.478820722318125,1.02338176876225e-55,2.32506723299464e-54
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I.unclassified",-0.177984163504007,3.22802755931923e-08,1.55974251281771e-07
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Bacteroides.s__Bacteroides_caccae",-0.0925799522655169,0.00425117053278703,0.00902383251140639
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",-0.150782828836443,2.96893701315826e-06,1.10809097330514e-05
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Gemmiger.s__Gemmiger_formicilis",0.295653323214953,1.17031212124176e-20,1.26403421227896e-19
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Gemmiger.s__Gemmiger_formicilis",0.295653323214953,1.17031212124176e-20,1.26403421227896e-19
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",-0.263261529163527,1.47841508454489e-16,1.28338262293914e-15
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",-0.148153625124261,4.42068124000148e-06,1.60873243207643e-05
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Eubacterium.s__Eubacterium_eligens",0.282458746168025,6.37940159178093e-19,6.3070578623896e-18
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",-0.145557842072743,6.50573955979695e-06,2.30534967948386e-05
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis.unclassified",-0.161036826648998,5.88918710768614e-07,2.41247478168051e-06
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Eubacterium.s__Eubacterium_sp_CAG_180",0.105562063414785,0.00110667065872238,0.00266100578841987
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Eubacterium.s__Eubacterium_sp_CAG_180",0.105562063414785,0.00110667065872238,0.00266100578841987
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Eubacterium.s__Eubacterium_eligens",0.322998366186396,1.48155669435437e-24,1.95053789940975e-23
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria..unclassified",-0.120347145829899,0.000197723692240465,0.00054995014445329
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1261..anhydromuropeptides.recycling.unclassified",-0.0777157486544105,0.0164687581673329,0.0303077711914931
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PPGPPMET.PWY..ppGpp.biosynthesis",-0.0782123694180898,0.0157901125870193,0.0291648901619948
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6606..guanosine.nucleotides.degradation.II.unclassified",-0.122338195115735,0.00015436130476137,0.000437829597455934
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6936..seleno.amino.acid.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.30822452179855,2.12516500229395e-22,2.48860099658085e-21
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.334845166586073,2.25195959723586e-26,3.15395509771212e-25
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.845429315947989,5.216309364652e-261,3.84803129284713e-259
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","HISTSYN.PWY..L.histidine.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.270375500880404,2.06711233916583e-17,1.88324269659703e-16
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Lachnospira.s__Lachnospira_pectinoschiza",0.0937423601299068,0.00379218674987315,0.00812528630872985
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.1042..glycolysis.IV..plant.cytosol..g__Roseburia.s__Roseburia_inulinivorans",0.0958691825502736,0.00306710155968861,0.00673366644355804
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Lachnospira.s__Lachnospira_pectinoschiza",0.0807610035606476,0.0126797721661846,0.0239566703276701
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.79258499041647,2.6038647264213e-206,1.19508864433558e-204
