"Species","Pathway","rho","p","FDR"
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7664..oleate.biosynthesis.IV..anaerobic..unclassified",-0.110939517813442,0.00060564030191203,0.00153183952542186
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Eubacterium.s__Eubacterium_eligens",0.366456589930967,1.25271384387801e-31,2.01462479693744e-30
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5989..stearate.biosynthesis.II..bacteria.and.plants..unclassified",-0.122981742272067,0.000142376370908738,0.00040700342866773
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.370826729209264,2.1065443437703e-32,3.43321507046857e-31
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","VALSYN.PWY..L.valine.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.904624433598337,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I.unclassified",-0.192910731504957,1.96352417566654e-09,1.07310659882483e-08
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.3841..folate.transformations.II.g__Parabacteroides.s__Parabacteroides_distasonis",-0.234432982274809,2.36877542668117e-13,1.69526539864719e-12
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7013..L.1.2.propanediol.degradation",-0.224805006849049,2.2645471257702e-12,1.5142133276572e-11
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",-0.227830351719645,1.12629952484825e-12,7.71515174521048e-12
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.264816390427687,9.66574067279893e-17,8.46728176918602e-16
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6609..adenine.and.adenosine.salvage.III.g__Parabacteroides.s__Parabacteroides_distasonis",-0.261206675583236,2.58130543772262e-16,2.21336312379971e-15
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.897060196709903,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.897060196709903,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Parabacteroides.s__Parabacteroides_distasonis",-0.276013674336082,4.16745411964921e-18,3.95495737052752e-17
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","VALSYN.PWY..L.valine.biosynthesis.g__Eubacterium.s__Eubacterium_eligens",0.364341515385812,2.93982864994284e-31,4.67422494158887e-30
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7315..dTDP.N.acetylthomosamine.biosynthesis",-0.0443427762992932,0.171609953112015,0.241329393814466
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..unclassified",-0.153121817910124,2.0716571702053e-06,7.88545337336763e-06
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",-0.0238881240176616,0.461613403367823,0.550389858838182
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","VALSYN.PWY..L.valine.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza",0.12801461127197,7.46538755648472e-05,0.000223177730380161
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6737..starch.degradation.V.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.877912573033066,4.30402345216929e-306,4.81126449828077e-304
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","FAO.PWY..fatty.acid..beta..oxidation.I.unclassified",-0.227125250206804,1.32659068780375e-12,9.01933168748961e-12
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Lachnospira.s__Lachnospira_pectinoschiza",0.128044551340431,7.43623459861758e-05,0.000222379173841147
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",-0.256104362903106,1.00855306079474e-15,8.36832664878915e-15
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I",-0.014103487702107,0.663848496545187,0.734826769670728
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Parabacteroides.s__Parabacteroides_distasonis",-0.268962578094494,3.06978651150727e-17,2.76766848224513e-16
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose..g__Parabacteroides.s__Parabacteroides_distasonis",-0.255820328626137,1.08708788095603e-15,9.00765269617998e-15
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.918723255690593,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","FUCCAT.PWY..fucose.degradation",-0.189679163054017,3.67061285391129e-09,1.95390700587548e-08
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.338828337017703,5.28592365810664e-27,7.60780529023389e-26
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Lachnospira.s__Lachnospira_pectinoschiza",0.104701684228088,0.00121570687864048,0.00290091606020274
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","GLYCOCAT.PWY..glycogen.degradation.I..bacterial..unclassified",-0.164292464475778,3.44759600088778e-07,1.45886313822982e-06
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.840351355280936,6.60168290311696e-255,4.5392175161394e-253
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5097..L.lysine.biosynthesis.VI.g__Parabacteroides.s__Parabacteroides_distasonis",-0.255213840756684,1.27546095397324e-15,1.0525441142367e-14
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.1042..glycolysis.IV..plant.cytosol..g__Bacteroides.s__Bacteroides_fragilis_CAG_47",-0.149536444833853,3.58861045943265e-06,1.32257425528565e-05
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5136..fatty.acid..beta..oxidation.II..peroxisome..unclassified",-0.216557862517764,1.44518318933341e-11,9.19116331338364e-11
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Parabacteroides.s__Parabacteroides_distasonis",-0.289441386442662,7.89348356538103e-20,8.18129488309486e-19
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6700..queuosine.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.815246053826673,1.34223037165521e-227,7.23573361003834e-226
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6892..thiazole.biosynthesis.I..E..coli..g__Eubacterium.s__Eubacterium_eligens",0.328109575954079,2.48950684060735e-25,3.37509703442757e-24
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1296..purine.ribonucleosides.degradation.g__Eubacterium.s__Eubacterium_eligens",0.317095327699825,1.11429219321238e-23,1.4041160478923e-22
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","TCA..TCA.cycle.I..prokaryotic.",0.0840726241906497,0.0094534175770453,0.0184185972702462
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1296..purine.ribonucleosides.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.835922479358474,9.32670111315476e-250,6.04775163639832e-248
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",-0.278983676260468,1.76577503311085e-18,1.71139291905919e-17
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",-0.278983676260468,1.76577503311085e-18,1.71139291905919e-17
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7242..D.fructuronate.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.726645014755917,4.65599219815945e-157,1.5396884544948e-155
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Eubacterium.s__Eubacterium_eligens",0.391474070927495,3.169741090824e-36,5.81629933694905e-35
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6608..guanosine.nucleotides.degradation.III.unclassified",0.00141671217183186,0.965179781157347,0.974474719235085
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","TCA..TCA.cycle.I..prokaryotic..unclassified",-0.0695484104674769,0.0319000774058917,0.0547369159443217
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Parabacteroides.s__Parabacteroides_distasonis",-0.272793900451611,1.04481273069063e-17,9.68831184015975e-17
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Parabacteroides.s__Parabacteroides_distasonis",-0.259944124991133,3.62664463516514e-16,3.07496937633058e-15
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate.unclassified",-0.197965538972791,7.22061813407804e-10,4.09610470177572e-09
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5686..UMP.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.340515244026716,2.84290477111514e-27,4.11769219670023e-26
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1479..tRNA.processing.unclassified",-0.097374630790435,0.00263277964385099,0.00588178983455234
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.919934439482483,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type.unclassified",-0.137791114880027,1.98781403464162e-05,6.56396511873957e-05
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.856167500667657,1.13626653383335e-274,9.85900595856072e-273
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","TRPSYN.PWY..L.tryptophan.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.307631677609562,2.57880606824919e-22,3.0043750236297e-21
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",-0.157707575570701,1.00719130080526e-06,4.00524502225507e-06
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.2942..L.lysine.biosynthesis.III.g__Bacteroides.s__Bacteroides_caccae",-0.0664934153113941,0.0402478782224674,0.0674164909994096
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5686..UMP.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.851408326532002,1.75218184794183e-268,1.40645398464088e-266
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","NAGLIPASYN.PWY..lipid.IVA.biosynthesis.unclassified",-0.0859176100639053,0.00799294574117146,0.0158804344509743
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Eubacterium.s__Eubacterium_eligens",0.396998730531665,2.69794325466408e-37,5.08894658832653e-36
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Eubacterium.s__Eubacterium_eligens",0.396998730531665,2.69794325466408e-37,5.08894658832653e-36
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.26181240465741,2.19134422624749e-16,1.88608800880753e-15
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5676..acetyl.CoA.fermentation.to.butanoate.II",-0.139470117716138,1.56914775680237e-05,5.25095340251532e-05
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",-0.26904511513742,2.99987769437117e-17,2.7086606278066e-16
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",-0.185510597530115,8.09636478821615e-09,4.14392873050805e-08
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis.unclassified",-0.0963181722072289,0.00293119166356916,0.00646288036082934
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY..coenzyme.A.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.838497276982964,9.87686063232174e-253,6.54422827569216e-251
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6609..adenine.and.adenosine.salvage.III.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.830341498669322,1.75664732145029e-243,1.09992683313215e-241
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6891..thiazole.biosynthesis.II..Bacillus.",-0.0381403841789646,0.239721152364754,0.319752563162955
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza",0.12117054421024,0.000178562709648825,0.000500398513151529
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.1042..glycolysis.IV..plant.cytosol..g__Bacteroides.s__Bacteroides_caccae",-0.091854312622801,0.00456262286538342,0.00962439815120992
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5686..UMP.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.254253829784643,1.64116077909657e-15,1.3457961546318e-14
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Eubacterium.s__Eubacterium_eligens",0.357803826580573,3.94473418714228e-30,6.06556975729279e-29
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY..coenzyme.A.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens",0.340449726489141,2.91242635966704e-27,4.21503738677468e-26
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.894885606149279,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Lachnospira.s__Lachnospira_pectinoschiza",0.104898152768933,0.0011899695869566,0.00284397112328649
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.292739649371088,2.88187679018912e-20,3.05828054711916e-19
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.892772663026667,0,0
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","FASYN.ELONG.PWY..fatty.acid.elongation....saturated.unclassified",-0.11555569852498,0.000353315140760778,0.000937082267802349
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Eubacterium.s__Eubacterium_sp_CAG_180",0.101129341763762,0.00178284326163302,0.00411204899622977
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.2723..trehalose.degradation.V.unclassified",-0.183151456135843,1.25682144471122e-08,6.33486681717374e-08
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_caccae",-0.113954180815901,0.000426915562657199,0.00111237358317987
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWYG.321..mycolate.biosynthesis.unclassified",-0.131437866172514,4.74630150814908e-05,0.000146555430909989
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis.unclassified",-0.0962393132399015,0.00295465783250999,0.00650989363557007
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6703..preQ0.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.364662393041038,2.58402287528981e-31,4.11568888205032e-30
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5304..superpathway.of.sulfur.oxidation..Acidianus.ambivalens.",0.255400403667068,1.21433242610249e-15,1.0034626365539e-14
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","VALSYN.PWY..L.valine.biosynthesis.g__Gemmiger.s__Gemmiger_formicilis",0.42109448895736,3.31930119531966e-42,6.9042222693972e-41
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.6305..putrescine.biosynthesis.IV.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.870205384777122,2.61538624352926e-294,2.70766776950833e-292
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Eubacterium.s__Eubacterium_eligens",0.335230884240523,1.95889059762724e-26,2.74772483289961e-25
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis",-0.171073463017324,1.09236868259149e-07,4.94633443476631e-07
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis",-0.171073463017324,1.09236868259149e-07,4.94633443476631e-07
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PENTOSE.P.PWY..pentose.phosphate.pathway.g__Parabacteroides.s__Parabacteroides_distasonis",-0.280754672429075,1.05289224209931e-18,1.03254841460127e-17
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.779930671979987,1.50609279719683e-195,6.32316056629571e-194
"UNINTEGRATED.g__Faecalibacterium.s__Faecalibacterium_prausnitzii","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.779930671979987,1.50609279719683e-195,6.32316056629571e-194
