"feature","pathway","species","category","direction","log2FC","FDR","importance_score"
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_coprocola_CAG_162","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Bacteroides.s__Bacteroides_coprocola_CAG_162","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Allisonella.s__Allisonella_histaminiformans","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Allisonella.s__Allisonella_histaminiformans","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_pasteurianus","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Streptococcus.s__Streptococcus_pasteurianus","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Hafnia.s__Hafnia_paralvei","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Hafnia.s__Hafnia_paralvei","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_kashiwanohense","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Bifidobacterium.s__Bifidobacterium_kashiwanohense","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Raoultella.s__Raoultella_ornithinolytica","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Raoultella.s__Raoultella_ornithinolytica","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_dentium","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Bifidobacterium.s__Bifidobacterium_dentium","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_vestibularis","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Streptococcus.s__Streptococcus_vestibularis","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_mitis","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Streptococcus.s__Streptococcus_mitis","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lachnoclostridium.s__Clostridium_citroniae","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Lachnoclostridium.s__Clostridium_citroniae","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Dialister.s__Dialister_succinatiphilus","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Dialister.s__Dialister_succinatiphilus","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_marmotae","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Escherichia.s__Escherichia_marmotae","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_pittmaniae","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Haemophilus.s__Haemophilus_pittmaniae","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_michiganensis","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Klebsiella.s__Klebsiella_michiganensis","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_sputorum","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Haemophilus.s__Haemophilus_sputorum","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Ruminococcaceae_unclassified.s__Clostridium_leptum","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Ruminococcaceae_unclassified.s__Clostridium_leptum","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_sp_CAG_530","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Bacteroides.s__Bacteroides_sp_CAG_530","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_equinus","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Streptococcus.s__Streptococcus_equinus","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_hallii_CAG_12","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Eubacterium.s__Eubacterium_hallii_CAG_12","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_hallii","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Eubacterium.s__Eubacterium_hallii","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_fluxus","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Bacteroides.s__Bacteroides_fluxus","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lachnoclostridium.s__Clostridium_symbiosum","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Lachnoclostridium.s__Clostridium_symbiosum","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_oralis","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Streptococcus.s__Streptococcus_oralis","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Kluyvera.s__Kluyvera_cryocrescens","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Kluyvera.s__Kluyvera_cryocrescens","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Raoultella.s__Raoultella_planticola","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Raoultella.s__Raoultella_planticola","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_sp_F0442","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Streptococcus.s__Streptococcus_sp_F0442","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Enterobacter.s__Enterobacter_mori","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Enterobacter.s__Enterobacter_mori","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Comamonas.s__Comamonas_kerstersii","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Comamonas.s__Comamonas_kerstersii","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Megamonas.s__Megamonas_hypermegale","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Megamonas.s__Megamonas_hypermegale","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_infantis","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Streptococcus.s__Streptococcus_infantis","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_animalis","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Bifidobacterium.s__Bifidobacterium_animalis","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Enterococcus.s__Enterococcus_faecalis","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Enterococcus.s__Enterococcus_faecalis","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_koseri","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Citrobacter.s__Citrobacter_koseri","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Treponema.s__Treponema_succinifaciens","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Treponema.s__Treponema_succinifaciens","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_fergusonii","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Escherichia.s__Escherichia_fergusonii","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Enterococcus.s__Enterococcus_faecium","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Enterococcus.s__Enterococcus_faecium","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Salmonella.s__Salmonella_enterica","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Salmonella.s__Salmonella_enterica","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_salanitronis","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Bacteroides.s__Bacteroides_salanitronis","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_fermentum","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Lactobacillus.s__Lactobacillus_fermentum","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Megasphaera.s__Megasphaera_micronuciformis","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Megasphaera.s__Megasphaera_micronuciformis","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_sp_MGH106","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Citrobacter.s__Citrobacter_sp_MGH106","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_sp_A12","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Streptococcus.s__Streptococcus_sp_A12","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_downei","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Streptococcus.s__Streptococcus_downei","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_disporicum","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Clostridium.s__Clostridium_disporicum","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_lutetiensis","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Streptococcus.s__Streptococcus_lutetiensis","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_salivarius","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Lactobacillus.s__Lactobacillus_salivarius","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_criceti","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Veillonella.s__Veillonella_criceti","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Kosakonia.s__Kosakonia_cowanii","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Kosakonia.s__Kosakonia_cowanii","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_ventriculi","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Clostridium.s__Clostridium_ventriculi","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Clostridiales_unclassified.s__Clostridiales_bacterium_1_7_47FAA","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Clostridiales_unclassified.s__Clostridiales_bacterium_1_7_47FAA","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Aggregatibacter.s__Aggregatibacter_aphrophilus","PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)","g__Aggregatibacter.s__Aggregatibacter_aphrophilus","Amino acid metabolism","T2D_enriched",0.243222136947077,2.26037838467299e-12,2.83252094826169
